id_lancamento;data;ano;mes;trimestre;grupo_dre;conta_contabil;natureza;valor;filial_id;filial_nome;regiao;centro_custo_id;centro_custo;produto_id;produto_nome;categoria_produto
L004736;2024-02-05;2024;2;Q1;Despesas Administrativas;Treinamentos;Despesa;-2209,83;F008;Filial Brasília;Centro-Oeste;CC008;Administrativo;;;
L004949;2024-02-05;2024;2;Q1;CSP;Custo Serviços Prestados;Despesa;-26320,04;F005;Filial Porto Alegre;Sul;CC004;Logística;P002;Software Standard;SaaS
L000702;2024-02-06;2024;2;Q1;Receita Bruta;Receita de Assinaturas;Receita;20438,72;F003;Filial Belo Horizonte;Sudeste;CC009;Diretoria;P002;Software Standard;SaaS
L000821;2024-02-06;2024;2;Q1;Receitas Financeiras;Rendimentos de Aplicações;Receita;4045,32;F006;Filial Salvador;Nordeste;CC006;Financeiro;;;
L000912;2024-02-06;2024;2;Q1;Despesas Financeiras;IOF;Despesa;-838,81;F004;Filial Curitiba;Sul;CC006;Financeiro;;;
L001246;2024-02-06;2024;2;Q1;CMV;Custo Matéria-Prima;Despesa;-24665,0;F004;Filial Curitiba;Sul;CC003;Operações;P010;Implantação;Serviços
L001670;2024-02-06;2024;2;Q1;Despesas Administrativas;Treinamentos;Despesa;-2689,0;F008;Filial Brasília;Centro-Oeste;CC008;Administrativo;;;
L001848;2024-02-06;2024;2;Q1;Receita Bruta;Receita de Assinaturas;Receita;37759,19;F003;Filial Belo Horizonte;Sudeste;CC006;Financeiro;P008;Suporte Técnico;Serviços
L001850;2024-02-06;2024;2;Q1;Receita Bruta;Venda de Serviços;Receita;127429,29;F001;Matriz São Paulo;Sudeste;CC006;Financeiro;P008;Suporte Técnico;Serviços
L002015;2024-02-06;2024;2;Q1;CMV;Frete sobre Compras;Despesa;-6005,46;F008;Filial Brasília;Centro-Oeste;CC004;Logística;P002;Software Standard;SaaS
L002047;2024-02-06;2024;2;Q1;Receita Bruta;Receita de Assinaturas;Receita;61756,24;F004;Filial Curitiba;Sul;CC008;Administrativo;P002;Software Standard;SaaS
L002249;2024-02-06;2024;2;Q1;Despesas Comerciais;Comissões de Vendas;Despesa;-7040,84;F009;Filial Manaus;Norte;CC001;Comercial;;;
L002561;2024-02-06;2024;2;Q1;Despesas Administrativas;Aluguel;Despesa;-8882,73;F003;Filial Belo Horizonte;Sudeste;CC003;Operações;;;
L002865;2024-02-06;2024;2;Q1;CMV;Custo Mão de Obra Direta;Despesa;-15155,1;F004;Filial Curitiba;Sul;CC004;Logística;P006;Hardware Servidor;Produtos
L004096;2024-02-06;2024;2;Q1;Despesas Comerciais;Fretes sobre Vendas;Despesa;-8333,7;F001;Matriz São Paulo;Sudeste;CC001;Comercial;;;
L004177;2024-02-06;2024;2;Q1;Despesas Financeiras;Tarifas Bancárias;Despesa;-1779,69;F005;Filial Porto Alegre;Sul;CC006;Financeiro;;;
L004645;2024-02-06;2024;2;Q1;Despesas Administrativas;Materiais de Escritório;Despesa;-878,73;F007;Filial Recife;Nordeste;CC001;Comercial;;;
L004691;2024-02-06;2024;2;Q1;Receitas Financeiras;Juros Recebidos;Receita;176,84;F004;Filial Curitiba;Sul;CC006;Financeiro;;;
L000003;2024-02-07;2024;2;Q1;CMV;Custo Matéria-Prima;Despesa;-18181,58;F004;Filial Curitiba;Sul;CC003;Operações;P009;Licença Anual;SaaS
L000534;2024-02-07;2024;2;Q1;CSP;Custo Serviços Prestados;Despesa;-11138,89;F003;Filial Belo Horizonte;Sudeste;CC003;Operações;P003;Consultoria Estratégica;Serviços
L000716;2024-02-07;2024;2;Q1;Despesas Financeiras;Tarifas Bancárias;Despesa;-1053,57;F009;Filial Manaus;Norte;CC006;Financeiro;;;
L000874;2024-02-07;2024;2;Q1;Despesas Administrativas;Materiais de Escritório;Despesa;-256,08;F009;Filial Manaus;Norte;CC002;Marketing;;;
L001005;2024-02-07;2024;2;Q1;CSP;Custo Serviços Prestados;Despesa;-8107,62;F003;Filial Belo Horizonte;Sudeste;CC003;Operações;P003;Consultoria Estratégica;Serviços
L001162;2024-02-07;2024;2;Q1;Outras Receitas;Venda de Ativo Imobilizado;Receita;14461,61;F003;Filial Belo Horizonte;Sudeste;CC009;Diretoria;;;
L002082;2024-02-07;2024;2;Q1;CMV;Custo Matéria-Prima;Despesa;-39394,29;F009;Filial Manaus;Norte;CC003;Operações;P005;Treinamento Corporativo;Serviços
L002988;2024-02-07;2024;2;Q1;Despesas Administrativas;Honorários Contábeis;Despesa;-2565,35;F001;Matriz São Paulo;Sudeste;CC006;Financeiro;;;
L003375;2024-02-07;2024;2;Q1;Despesas Financeiras;Juros sobre Empréstimos;Despesa;-11683,08;F007;Filial Recife;Nordeste;CC006;Financeiro;;;
L003690;2024-02-07;2024;2;Q1;Receita Bruta;Venda de Produtos;Receita;118611,9;F009;Filial Manaus;Norte;CC007;RH;P010;Implantação;Serviços
L004079;2024-02-07;2024;2;Q1;Despesas Financeiras;Juros sobre Empréstimos;Despesa;-8539,43;F003;Filial Belo Horizonte;Sudeste;CC006;Financeiro;;;
L004116;2024-02-07;2024;2;Q1;Receita Bruta;Venda de Serviços;Receita;48042,24;F004;Filial Curitiba;Sul;CC006;Financeiro;P005;Treinamento Corporativo;Serviços
L004191;2024-02-07;2024;2;Q1;Impostos sobre Lucro;CSLL;Despesa;-7264,62;F006;Filial Salvador;Nordeste;CC006;Financeiro;;;
L004843;2024-02-07;2024;2;Q1;Deduções;ISS;Despesa;-7309,88;F002;Filial Rio de Janeiro;Sudeste;CC009;Diretoria;P007;Equipamento Rede;Produtos
L004897;2024-02-07;2024;2;Q1;Despesas Administrativas;Telefonia e Internet;Despesa;-629,82;F007;Filial Recife;Nordeste;CC001;Comercial;;;
L000051;2024-02-08;2024;2;Q1;Deduções;ISS;Despesa;-2021,76;F006;Filial Salvador;Nordeste;CC005;Tecnologia;P003;Consultoria Estratégica;Serviços
L000116;2024-02-08;2024;2;Q1;Receita Bruta;Venda de Produtos;Receita;168640,48;F007;Filial Recife;Nordeste;CC008;Administrativo;P009;Licença Anual;SaaS
L000129;2024-02-08;2024;2;Q1;Despesas Administrativas;Materiais de Escritório;Despesa;-2014,63;F002;Filial Rio de Janeiro;Sudeste;CC009;Diretoria;;;
L000191;2024-02-08;2024;2;Q1;Impostos sobre Lucro;IRPJ;Despesa;-5286,61;F009;Filial Manaus;Norte;CC006;Financeiro;;;
L000569;2024-02-08;2024;2;Q1;Receita Bruta;Receita de Assinaturas;Receita;84645,9;F006;Filial Salvador;Nordeste;CC006;Financeiro;P003;Consultoria Estratégica;Serviços
L001023;2024-02-08;2024;2;Q1;Despesas Comerciais;Fretes sobre Vendas;Despesa;-9060,25;F008;Filial Brasília;Centro-Oeste;CC001;Comercial;;;
L001187;2024-02-08;2024;2;Q1;CMV;Frete sobre Compras;Despesa;-5831,02;F007;Filial Recife;Nordeste;CC004;Logística;P005;Treinamento Corporativo;Serviços
L001746;2024-02-08;2024;2;Q1;CMV;Frete sobre Compras;Despesa;-1846,6;F007;Filial Recife;Nordeste;CC004;Logística;P002;Software Standard;SaaS
L001971;2024-02-08;2024;2;Q1;Despesas Administrativas;Aluguel;Despesa;-14767,09;F009;Filial Manaus;Norte;CC009;Diretoria;;;
L002439;2024-02-08;2024;2;Q1;Receita Bruta;Venda de Produtos;Receita;145313,52;F002;Filial Rio de Janeiro;Sudeste;CC003;Operações;P006;Hardware Servidor;Produtos
L002766;2024-02-08;2024;2;Q1;Receita Bruta;Receita de Assinaturas;Receita;53500,56;F005;Filial Porto Alegre;Sul;CC005;Tecnologia;P004;Consultoria Técnica;Serviços
L002972;2024-02-08;2024;2;Q1;Despesas Administrativas;Treinamentos;Despesa;-528,52;F007;Filial Recife;Nordeste;CC008;Administrativo;;;
L002987;2024-02-08;2024;2;Q1;Despesas Administrativas;Telefonia e Internet;Despesa;-2649,98;F003;Filial Belo Horizonte;Sudeste;CC002;Marketing;;;
L003400;2024-02-08;2024;2;Q1;Receita Bruta;Receita de Assinaturas;Receita;24227,67;F007;Filial Recife;Nordeste;CC003;Operações;P007;Equipamento Rede;Produtos
L003443;2024-02-08;2024;2;Q1;Despesas Comerciais;Marketing e Publicidade;Despesa;-21632,84;F003;Filial Belo Horizonte;Sudeste;CC001;Comercial;;;
L004262;2024-02-08;2024;2;Q1;Despesas Administrativas;Materiais de Escritório;Despesa;-508,55;F005;Filial Porto Alegre;Sul;CC005;Tecnologia;;;
L000294;2024-02-09;2024;2;Q1;Despesas Comerciais;Fretes sobre Vendas;Despesa;-1645,76;F005;Filial Porto Alegre;Sul;CC002;Marketing;;;
L000472;2024-02-09;2024;2;Q1;Despesas Comerciais;Fretes sobre Vendas;Despesa;-7390,59;F009;Filial Manaus;Norte;CC002;Marketing;;;
L000680;2024-02-09;2024;2;Q1;CSP;Custo Serviços Prestados;Despesa;-13971,33;F004;Filial Curitiba;Sul;CC003;Operações;P002;Software Standard;SaaS
L001076;2024-02-09;2024;2;Q1;Receita Bruta;Venda de Produtos;Receita;85145,01;F003;Filial Belo Horizonte;Sudeste;CC007;RH;P003;Consultoria Estratégica;Serviços
L001330;2024-02-09;2024;2;Q1;CMV;Custo Mão de Obra Direta;Despesa;-15605,55;F006;Filial Salvador;Nordeste;CC004;Logística;P006;Hardware Servidor;Produtos
L001545;2024-02-09;2024;2;Q1;Deduções;Devoluções de Vendas;Despesa;-9016,49;F002;Filial Rio de Janeiro;Sudeste;CC006;Financeiro;P001;Software Premium;SaaS
L001937;2024-02-09;2024;2;Q1;Despesas Administrativas;Aluguel;Despesa;-6510,96;F009;Filial Manaus;Norte;CC004;Logística;;;
L002486;2024-02-09;2024;2;Q1;CMV;Custo Embalagem;Despesa;-7380,53;F008;Filial Brasília;Centro-Oeste;CC004;Logística;P004;Consultoria Técnica;Serviços
L002626;2024-02-09;2024;2;Q1;Despesas Administrativas;Aluguel;Despesa;-9920,01;F003;Filial Belo Horizonte;Sudeste;CC009;Diretoria;;;
L002678;2024-02-09;2024;2;Q1;Despesas Financeiras;Tarifas Bancárias;Despesa;-1154,45;F005;Filial Porto Alegre;Sul;CC006;Financeiro;;;
L002894;2024-02-09;2024;2;Q1;CMV;Custo Embalagem;Despesa;-4865,14;F004;Filial Curitiba;Sul;CC004;Logística;P007;Equipamento Rede;Produtos
L003368;2024-02-09;2024;2;Q1;Deduções;ICMS sobre Vendas;Despesa;-9399,52;F001;Matriz São Paulo;Sudeste;CC001;Comercial;P006;Hardware Servidor;Produtos
L004339;2024-02-09;2024;2;Q1;Despesas Administrativas;Salários e Encargos;Despesa;-11414,68;F009;Filial Manaus;Norte;CC008;Administrativo;;;
L004839;2024-02-09;2024;2;Q1;Despesas Comerciais;Fretes sobre Vendas;Despesa;-8041,93;F003;Filial Belo Horizonte;Sudeste;CC001;Comercial;;;
L004972;2024-02-09;2024;2;Q1;CMV;Frete sobre Compras;Despesa;-1355,67;F007;Filial Recife;Nordeste;CC004;Logística;P002;Software Standard;SaaS
L004986;2024-02-09;2024;2;Q1;Despesas Administrativas;Salários e Encargos;Despesa;-9644,48;F004;Filial Curitiba;Sul;CC007;RH;;;
L000241;2024-02-10;2024;2;Q1;Receita Bruta;Receita de Assinaturas;Receita;70810,37;F008;Filial Brasília;Centro-Oeste;CC008;Administrativo;P001;Software Premium;SaaS
L000301;2024-02-10;2024;2;Q1;Despesas Administrativas;Aluguel;Despesa;-5671,89;F007;Filial Recife;Nordeste;CC008;Administrativo;;;
L000605;2024-02-10;2024;2;Q1;Despesas Comerciais;Comissões de Vendas;Despesa;-5910,29;F009;Filial Manaus;Norte;CC002;Marketing;;;
L000734;2024-02-10;2024;2;Q1;Despesas Administrativas;Telefonia e Internet;Despesa;-2695,27;F002;Filial Rio de Janeiro;Sudeste;CC004;Logística;;;
L000770;2024-02-10;2024;2;Q1;Deduções;PIS/COFINS;Despesa;-5680,62;F009;Filial Manaus;Norte;CC007;RH;P005;Treinamento Corporativo;Serviços
L000989;2024-02-10;2024;2;Q1;Despesas Comerciais;Comissões de Vendas;Despesa;-4853,71;F006;Filial Salvador;Nordeste;CC002;Marketing;;;
L001171;2024-02-10;2024;2;Q1;Despesas Financeiras;Juros sobre Empréstimos;Despesa;-8091,7;F001;Matriz São Paulo;Sudeste;CC006;Financeiro;;;
L001853;2024-02-10;2024;2;Q1;Despesas Administrativas;Aluguel;Despesa;-17277,16;F006;Filial Salvador;Nordeste;CC008;Administrativo;;;
L002348;2024-02-10;2024;2;Q1;Receitas Financeiras;Rendimentos de Aplicações;Receita;3418,05;F006;Filial Salvador;Nordeste;CC006;Financeiro;;;
L003076;2024-02-10;2024;2;Q1;CMV;Frete sobre Compras;Despesa;-5246,13;F006;Filial Salvador;Nordeste;CC003;Operações;P002;Software Standard;SaaS
L004033;2024-02-10;2024;2;Q1;Receita Bruta;Venda de Produtos;Receita;167525,27;F005;Filial Porto Alegre;Sul;CC001;Comercial;P008;Suporte Técnico;Serviços
L004240;2024-02-10;2024;2;Q1;Impostos sobre Lucro;CSLL;Despesa;-11262,81;F008;Filial Brasília;Centro-Oeste;CC006;Financeiro;;;
L004282;2024-02-10;2024;2;Q1;Receitas Financeiras;Juros Recebidos;Receita;1831,0;F001;Matriz São Paulo;Sudeste;CC006;Financeiro;;;
L004558;2024-02-10;2024;2;Q1;CMV;Custo Matéria-Prima;Despesa;-28964,76;F007;Filial Recife;Nordeste;CC003;Operações;P006;Hardware Servidor;Produtos
L004762;2024-02-10;2024;2;Q1;Despesas Administrativas;Materiais de Escritório;Despesa;-2006,28;F008;Filial Brasília;Centro-Oeste;CC006;Financeiro;;;
L000285;2024-02-11;2024;2;Q1;Deduções;ICMS sobre Vendas;Despesa;-31685,32;F005;Filial Porto Alegre;Sul;CC005;Tecnologia;P008;Suporte Técnico;Serviços
L001263;2024-02-11;2024;2;Q1;Despesas Financeiras;Juros sobre Empréstimos;Despesa;-9231,88;F009;Filial Manaus;Norte;CC006;Financeiro;;;
L001264;2024-02-11;2024;2;Q1;CMV;Custo Embalagem;Despesa;-4346,13;F001;Matriz São Paulo;Sudeste;CC003;Operações;P008;Suporte Técnico;Serviços
L001428;2024-02-11;2024;2;Q1;Despesas Administrativas;Telefonia e Internet;Despesa;-868,32;F004;Filial Curitiba;Sul;CC008;Administrativo;;;
L002137;2024-02-11;2024;2;Q1;Despesas Comerciais;Fretes sobre Vendas;Despesa;-2474,93;F005;Filial Porto Alegre;Sul;CC002;Marketing;;;
L002970;2024-02-11;2024;2;Q1;CMV;Frete sobre Compras;Despesa;-2660,93;F006;Filial Salvador;Nordeste;CC003;Operações;P002;Software Standard;SaaS
L003512;2024-02-11;2024;2;Q1;Receita Bruta;Venda de Serviços;Receita;152579,29;F005;Filial Porto Alegre;Sul;CC009;Diretoria;P001;Software Premium;SaaS
L004377;2024-02-11;2024;2;Q1;Receita Bruta;Venda de Produtos;Receita;72951,12;F004;Filial Curitiba;Sul;CC006;Financeiro;P001;Software Premium;SaaS
L004429;2024-02-11;2024;2;Q1;Deduções;PIS/COFINS;Despesa;-5407,82;F009;Filial Manaus;Norte;CC003;Operações;P009;Licença Anual;SaaS
L000025;2024-02-12;2024;2;Q1;CMV;Custo Matéria-Prima;Despesa;-36899,49;F005;Filial Porto Alegre;Sul;CC003;Operações;P001;Software Premium;SaaS
L000275;2024-02-12;2024;2;Q1;Despesas Administrativas;Honorários Contábeis;Despesa;-3350,76;F004;Filial Curitiba;Sul;CC002;Marketing;;;
L001271;2024-02-12;2024;2;Q1;CSP;Custo Serviços Prestados;Despesa;-25316,41;F002;Filial Rio de Janeiro;Sudeste;CC003;Operações;P005;Treinamento Corporativo;Serviços
L001359;2024-02-12;2024;2;Q1;Receita Bruta;Venda de Produtos;Receita;165148,7;F005;Filial Porto Alegre;Sul;CC006;Financeiro;P005;Treinamento Corporativo;Serviços
L001520;2024-02-12;2024;2;Q1;Despesas Financeiras;Tarifas Bancárias;Despesa;-363,7;F007;Filial Recife;Nordeste;CC006;Financeiro;;;
L002114;2024-02-12;2024;2;Q1;Despesas Comerciais;Fretes sobre Vendas;Despesa;-4480,41;F008;Filial Brasília;Centro-Oeste;CC001;Comercial;;;
L002418;2024-02-12;2024;2;Q1;Outras Despesas;Provisões e Contingências;Despesa;-4025,42;F006;Filial Salvador;Nordeste;CC008;Administrativo;;;
L002816;2024-02-12;2024;2;Q1;CMV;Custo Embalagem;Despesa;-9780,93;F009;Filial Manaus;Norte;CC004;Logística;P009;Licença Anual;SaaS
L003051;2024-02-12;2024;2;Q1;Outras Receitas;Venda de Ativo Imobilizado;Receita;10212,13;F003;Filial Belo Horizonte;Sudeste;CC008;Administrativo;;;
L003074;2024-02-12;2024;2;Q1;CMV;Custo Mão de Obra Direta;Despesa;-24494,35;F002;Filial Rio de Janeiro;Sudeste;CC003;Operações;P003;Consultoria Estratégica;Serviços
L003610;2024-02-12;2024;2;Q1;Receita Bruta;Receita de Assinaturas;Receita;103091,13;F007;Filial Recife;Nordeste;CC008;Administrativo;P004;Consultoria Técnica;Serviços
L003644;2024-02-12;2024;2;Q1;Impostos sobre Lucro;CSLL;Despesa;-7910,15;F005;Filial Porto Alegre;Sul;CC006;Financeiro;;;
L004112;2024-02-12;2024;2;Q1;Receita Bruta;Venda de Serviços;Receita;40296,16;F009;Filial Manaus;Norte;CC006;Financeiro;P001;Software Premium;SaaS
L004393;2024-02-12;2024;2;Q1;CSP;Custo Serviços Prestados;Despesa;-20889,65;F003;Filial Belo Horizonte;Sudeste;CC003;Operações;P004;Consultoria Técnica;Serviços
L004706;2024-02-12;2024;2;Q1;Receita Bruta;Receita de Assinaturas;Receita;30297,2;F003;Filial Belo Horizonte;Sudeste;CC005;Tecnologia;P009;Licença Anual;SaaS
L004853;2024-02-12;2024;2;Q1;Despesas Administrativas;Treinamentos;Despesa;-1496,2;F004;Filial Curitiba;Sul;CC008;Administrativo;;;
L000010;2024-02-13;2024;2;Q1;Impostos sobre Lucro;IRPJ;Despesa;-11083,31;F005;Filial Porto Alegre;Sul;CC006;Financeiro;;;
L000064;2024-02-13;2024;2;Q1;Receita Bruta;Receita de Assinaturas;Receita;90976,72;F001;Matriz São Paulo;Sudeste;CC008;Administrativo;P004;Consultoria Técnica;Serviços
L000673;2024-02-13;2024;2;Q1;Despesas Administrativas;Salários e Encargos;Despesa;-27971,67;F007;Filial Recife;Nordeste;CC007;RH;;;
L000794;2024-02-13;2024;2;Q1;CSP;Custo Serviços Prestados;Despesa;-23689,19;F004;Filial Curitiba;Sul;CC003;Operações;P006;Hardware Servidor;Produtos
L000819;2024-02-13;2024;2;Q1;CSP;Custo Serviços Prestados;Despesa;-15008,29;F005;Filial Porto Alegre;Sul;CC004;Logística;P003;Consultoria Estratégica;Serviços
L000909;2024-02-13;2024;2;Q1;Despesas Administrativas;Salários e Encargos;Despesa;-16499,34;F005;Filial Porto Alegre;Sul;CC008;Administrativo;;;
L003310;2024-02-13;2024;2;Q1;Receita Bruta;Receita de Assinaturas;Receita;60412,46;F009;Filial Manaus;Norte;CC009;Diretoria;P001;Software Premium;SaaS
L004073;2024-02-13;2024;2;Q1;Despesas Comerciais;Marketing e Publicidade;Despesa;-16524,7;F005;Filial Porto Alegre;Sul;CC002;Marketing;;;
L004173;2024-02-13;2024;2;Q1;Despesas Financeiras;Tarifas Bancárias;Despesa;-2108,07;F007;Filial Recife;Nordeste;CC006;Financeiro;;;
L004441;2024-02-13;2024;2;Q1;Despesas Administrativas;Software e SaaS;Despesa;-4038,92;F003;Filial Belo Horizonte;Sudeste;CC005;Tecnologia;;;
L004536;2024-02-13;2024;2;Q1;Outras Receitas;Venda de Ativo Imobilizado;Receita;23264,53;F006;Filial Salvador;Nordeste;CC007;RH;;;
L004560;2024-02-13;2024;2;Q1;Despesas Administrativas;Viagens e Hospedagem;Despesa;-5913,12;F004;Filial Curitiba;Sul;CC001;Comercial;;;
L004731;2024-02-13;2024;2;Q1;CMV;Custo Mão de Obra Direta;Despesa;-25777,64;F004;Filial Curitiba;Sul;CC003;Operações;P007;Equipamento Rede;Produtos
L001168;2024-02-14;2024;2;Q1;Receita Bruta;Venda de Produtos;Receita;56736,02;F002;Filial Rio de Janeiro;Sudeste;CC002;Marketing;P001;Software Premium;SaaS
L001756;2024-02-14;2024;2;Q1;Deduções;ICMS sobre Vendas;Despesa;-12918,24;F006;Filial Salvador;Nordeste;CC005;Tecnologia;P003;Consultoria Estratégica;Serviços
L002494;2024-02-14;2024;2;Q1;Impostos sobre Lucro;CSLL;Despesa;-11225,38;F006;Filial Salvador;Nordeste;CC006;Financeiro;;;
L002545;2024-02-14;2024;2;Q1;Receita Bruta;Venda de Serviços;Receita;83228,68;F006;Filial Salvador;Nordeste;CC007;RH;P001;Software Premium;SaaS
L002917;2024-02-14;2024;2;Q1;Deduções;ICMS sobre Vendas;Despesa;-29736,1;F005;Filial Porto Alegre;Sul;CC005;Tecnologia;P001;Software Premium;SaaS
L003350;2024-02-14;2024;2;Q1;CMV;Frete sobre Compras;Despesa;-6337,87;F004;Filial Curitiba;Sul;CC004;Logística;P003;Consultoria Estratégica;Serviços
L003372;2024-02-14;2024;2;Q1;Despesas Administrativas;Telefonia e Internet;Despesa;-2091,37;F001;Matriz São Paulo;Sudeste;CC005;Tecnologia;;;
L003796;2024-02-14;2024;2;Q1;Despesas Administrativas;Viagens e Hospedagem;Despesa;-1768,86;F002;Filial Rio de Janeiro;Sudeste;CC007;RH;;;
L003853;2024-02-14;2024;2;Q1;Despesas Comerciais;Marketing e Publicidade;Despesa;-2828,32;F003;Filial Belo Horizonte;Sudeste;CC001;Comercial;;;
L004248;2024-02-14;2024;2;Q1;Outras Despesas;Provisões e Contingências;Despesa;-2088,78;F004;Filial Curitiba;Sul;CC003;Operações;;;
L000038;2024-02-15;2024;2;Q1;Deduções;PIS/COFINS;Despesa;-15987,16;F009;Filial Manaus;Norte;CC002;Marketing;P001;Software Premium;SaaS
L000173;2024-02-15;2024;2;Q1;Despesas Administrativas;Energia Elétrica;Despesa;-3413,04;F006;Filial Salvador;Nordeste;CC005;Tecnologia;;;
L000185;2024-02-15;2024;2;Q1;Despesas Administrativas;Honorários Contábeis;Despesa;-1672,03;F002;Filial Rio de Janeiro;Sudeste;CC003;Operações;;;
L000512;2024-02-15;2024;2;Q1;Deduções;Devoluções de Vendas;Despesa;-17085,1;F001;Matriz São Paulo;Sudeste;CC005;Tecnologia;P003;Consultoria Estratégica;Serviços
L001072;2024-02-15;2024;2;Q1;Despesas Administrativas;Materiais de Escritório;Despesa;-1418,3;F003;Filial Belo Horizonte;Sudeste;CC002;Marketing;;;
L001250;2024-02-15;2024;2;Q1;Outras Receitas;Venda de Ativo Imobilizado;Receita;23098,45;F004;Filial Curitiba;Sul;CC005;Tecnologia;;;
L001641;2024-02-15;2024;2;Q1;Despesas Comerciais;Marketing e Publicidade;Despesa;-9435,43;F008;Filial Brasília;Centro-Oeste;CC001;Comercial;;;
L001915;2024-02-15;2024;2;Q1;CMV;Custo Mão de Obra Direta;Despesa;-32245,61;F007;Filial Recife;Nordeste;CC004;Logística;P002;Software Standard;SaaS
L002911;2024-02-15;2024;2;Q1;CMV;Frete sobre Compras;Despesa;-6874,05;F009;Filial Manaus;Norte;CC003;Operações;P008;Suporte Técnico;Serviços
L003026;2024-02-15;2024;2;Q1;Receitas Financeiras;Juros Recebidos;Receita;1499,18;F002;Filial Rio de Janeiro;Sudeste;CC006;Financeiro;;;
L003114;2024-02-15;2024;2;Q1;Despesas Comerciais;Comissões de Vendas;Despesa;-3642,19;F001;Matriz São Paulo;Sudeste;CC001;Comercial;;;
L003463;2024-02-15;2024;2;Q1;CMV;Custo Embalagem;Despesa;-6951,62;F005;Filial Porto Alegre;Sul;CC003;Operações;P001;Software Premium;SaaS
L003828;2024-02-15;2024;2;Q1;Receita Bruta;Venda de Serviços;Receita;123958,18;F002;Filial Rio de Janeiro;Sudeste;CC001;Comercial;P008;Suporte Técnico;Serviços
L003860;2024-02-15;2024;2;Q1;CMV;Custo Matéria-Prima;Despesa;-39433,08;F008;Filial Brasília;Centro-Oeste;CC003;Operações;P004;Consultoria Técnica;Serviços
L004213;2024-02-15;2024;2;Q1;Deduções;Devoluções de Vendas;Despesa;-2643,02;F009;Filial Manaus;Norte;CC001;Comercial;P003;Consultoria Estratégica;Serviços
L004519;2024-02-15;2024;2;Q1;CMV;Custo Mão de Obra Direta;Despesa;-12727,24;F008;Filial Brasília;Centro-Oeste;CC004;Logística;P009;Licença Anual;SaaS
L004664;2024-02-15;2024;2;Q1;Receita Bruta;Venda de Serviços;Receita;105405,91;F004;Filial Curitiba;Sul;CC003;Operações;P009;Licença Anual;SaaS
L000826;2024-02-16;2024;2;Q1;CMV;Custo Matéria-Prima;Despesa;-13165,03;F009;Filial Manaus;Norte;CC003;Operações;P001;Software Premium;SaaS
